,index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,emotion
425,5094,titles03/index.html.5329,tt1132623,Ein Leben für den Tod (TV Movie 2010),ein leben f r den tod tv movie,http://www.imdb.com/title/tt1132623/,7.8,17990.0,8040.0,2010.0,video.movie,5,26,30,373,49,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
426,5221,titles03/index.html.5493,tt1244754,Betty Anne Waters (2010),betty anne waters,http://www.imdb.com/title/tt1244754/,7.2,28025.0,6420.0,2010.0,video.movie,6,4,54,712,100,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
427,5265,titles03/index.html.5547,tt1291580,Liberace - Zuviel des Guten ist wundervoll (TV Movie 2013),liberace zuviel des guten ist wundervoll tv movie,http://www.imdb.com/title/tt1291580/,7.1,22539.0,7080.0,2013.0,video.movie,24,19,48,2155,129,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
428,5490,titles03/index.html.5804,tt1524539,Harishchandrachi Factory (2009),harishchandrachi factory,http://www.imdb.com/title/tt1524539/,7.8,777.0,5760.0,2009.0,video.movie,1,0,0,0,11,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
429,5968,titles03/index.html.6331,tt2013293,Kaze tachinu (2013),kaze tachinu,http://www.imdb.com/title/tt2013293/,8.1,7478.0,7560.0,2013.0,video.movie,15,21,8,105,49,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
430,6067,titles03/index.html.6438,tt2142055,Xingu (2012),xingu,http://www.imdb.com/title/tt2142055/,7.2,921.0,6120.0,2012.0,video.movie,5,18,0,0,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
431,6786,titles04/index.html.10149,tt0758751,Die exzentrischen Cousinen der First Lady (TV Movie 2009),die exzentrischen cousinen der first lady tv movie,http://www.imdb.com/title/tt0758751/,7.5,6093.0,6240.0,2009.0,video.movie,18,20,42,832,48,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
432,6884,titles04/index.html.10324,tt0796368,Talk to Me (2007),talk to me,http://www.imdb.com/title/tt0796368/,7.4,7842.0,7080.0,2007.0,video.movie,8,13,40,282,56,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
433,7089,titles04/index.html.10683,tt0896872,The Whistleblower (2010),the whistleblower,http://www.imdb.com/title/tt0896872/,7.2,19025.0,6720.0,2010.0,video.movie,6,9,9,283,71,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
434,7169,titles04/index.html.10825,tt0962736,The Young Victoria (2009),the young victoria,http://www.imdb.com/title/tt0962736/,7.3,33932.0,6300.0,2009.0,video.movie,10,14,52,934,93,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
435,7265,titles04/index.html.11007,tt1023490,Il Divo - Der Göttliche (2008),il divo der g ttliche,http://www.imdb.com/title/tt1023490/,7.3,8448.0,6600.0,2008.0,video.movie,19,23,18,131,43,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
436,7329,titles04/index.html.11137,tt1073510,Prayers for Bobby (TV Movie 2009),prayers for bobby tv movie,http://www.imdb.com/title/tt1073510/,8.1,8915.0,5400.0,2009.0,video.movie,2,7,3,135,37,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
437,7546,titles04/index.html.11518,tt1199479,30 for 30 The U (TV Episode 2009),for the u tv episode,http://www.imdb.com/title/tt1199479/,7.9,668.0,6360.0,2009.0,video.episode,0,0,0,0,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
438,7668,titles04/index.html.11722,tt1272011,Fortapàsc (2009),fortap sc,http://www.imdb.com/title/tt1272011/,7.2,495.0,6480.0,2009.0,video.movie,5,15,0,0,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
439,7681,titles04/index.html.11741,tt1278469,Du gehst nicht allein (TV Movie 2010),du gehst nicht allein tv movie,http://www.imdb.com/title/tt1278469/,8.4,14920.0,6420.0,2010.0,video.movie,27,24,11,592,80,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
440,7759,titles04/index.html.11867,tt1321865,Carlos - Der Schakal (TV Mini-Series 2010),carlos der schakal tv mini series,http://www.imdb.com/title/tt1321865/,7.7,8321.0,20040.0,2010.0,video.tv,20,15,10,112,30,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
441,7773,titles04/index.html.11887,tt1327773,Der Butler (2013),der butler,http://www.imdb.com/title/tt1327773/,7.1,56379.0,7920.0,2013.0,video.movie,13,44,45,2488,274,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
442,7836,titles04/index.html.11984,tt1371155,We Want Sex (2010),we want sex,http://www.imdb.com/title/tt1371155/,7.2,8798.0,6780.0,2010.0,video.movie,3,12,23,752,69,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
443,7898,titles04/index.html.12092,tt1421029,Carol I (2009),carol i,http://www.imdb.com/title/tt1421029/,7.1,204.0,5400.0,2009.0,video.movie,0,0,0,0,5,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
444,8169,titles04/index.html.12551,tt1596346,Soul Surfer (2011),soul surfer,http://www.imdb.com/title/tt1596346/,7.1,27197.0,6360.0,2011.0,video.movie,1,11,58,745,106,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
445,8248,titles04/index.html.12674,tt1629757,Mavericks (2012),mavericks,http://www.imdb.com/title/tt1629757/,7.1,18217.0,6960.0,2012.0,video.movie,0,0,10,386,67,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,sad
446,8382,titles04/index.html.1290,tt0046593,Disney-Land (TV Series 1954–1992),disney land tv series,http://www.imdb.com/title/tt0046593/,8.5,828.0,7200.0,1992.0,video.tv,13,21,7,567,11,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
447,8541,titles04/index.html.13174,tt1848902,Game Change - Der Sarah-Palin-Effekt (TV Movie 2012),game change der sarah palin effekt tv movie,http://www.imdb.com/title/tt1848902/,7.5,14394.0,7080.0,2012.0,video.movie,18,23,17,1426,92,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
448,8925,titles04/index.html.13894,tt2304771,Mandela: Der lange Weg zur Freiheit (2013),mandela der lange weg zur freiheit,http://www.imdb.com/title/tt2304771/,7.1,12193.0,8460.0,2013.0,video.movie,5,23,66,933,83,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
449,10804,titles04/index.html.4013,tt0091374,Lady Jane - Königin für neun Tage (1986),lady jane k nigin f r neun tage,http://www.imdb.com/title/tt0091374/,7.2,4516.0,8520.0,1986.0,video.movie,0,0,5,51,46,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
450,10869,titles04/index.html.4135,tt0093294,Great Performances James Stewart: A Wonderful Life (TV Episode 1987),great performances james stewart a wonderful life tv episode,http://www.imdb.com/title/tt0093294/,8.1,160.0,5160.0,1987.0,video.episode,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
451,10931,titles04/index.html.4230,tt0094828,Camille Claudel (1988),camille claudel,http://www.imdb.com/title/tt0094828/,7.3,4162.0,10500.0,1988.0,video.movie,8,9,20,51,31,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
452,11078,titles04/index.html.4461,tt0098391,Stradivari (1988),stradivari,http://www.imdb.com/title/tt0098391/,7.5,247.0,6600.0,1988.0,video.movie,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
453,11117,titles04/index.html.4517,tt0099334,Cyrano von Bergerac (1990),cyrano von bergerac,http://www.imdb.com/title/tt0099334/,7.6,15113.0,8220.0,1990.0,video.movie,32,21,30,209,66,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
454,11216,titles04/index.html.4688,tt0102141,Jacquot de Nantes (1991),jacquot de nantes,http://www.imdb.com/title/tt0102141/,7.4,502.0,7080.0,1991.0,video.movie,0,0,6,6,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
455,11421,titles04/index.html.5030,tt0108101,Shadowlands - Ein Geschenk des Augenblicks (1993),shadowlands ein geschenk des augenblicks,http://www.imdb.com/title/tt0108101/,7.5,11562.0,7860.0,1993.0,video.movie,11,6,22,65,83,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
456,11497,titles04/index.html.5143,tt0109707,Ed Wood (1994),ed wood,http://www.imdb.com/title/tt0109707/,7.9,125147.0,7620.0,1994.0,video.movie,23,13,26,744,400,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
457,11507,titles04/index.html.5157,tt0110005,Himmlische Kreaturen (1994),himmlische kreaturen,http://www.imdb.com/title/tt0110005/,7.5,43269.0,5940.0,1994.0,video.movie,17,7,37,241,252,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
458,11550,titles04/index.html.5217,tt0110963,Die Bartholomäusnacht (1994),die bartholom usnacht,http://www.imdb.com/title/tt0110963/,7.5,11718.0,9540.0,1994.0,video.movie,9,12,8,59,52,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
459,11811,titles04/index.html.5637,tt0117631,Shine - Der Weg ans Licht (1996),shine der weg ans licht,http://www.imdb.com/title/tt0117631/,7.7,37646.0,6300.0,1996.0,video.movie,44,37,37,306,97,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
460,11868,titles04/index.html.5733,tt0118892,Gefährliche Schönheit - Die Kurtisane von Venedig (1998),gef hrliche sch nheit die kurtisane von venedig,http://www.imdb.com/title/tt0118892/,7.3,10800.0,6660.0,1998.0,video.movie,0,0,15,10,112,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
461,11967,titles04/index.html.5929,tt0120706,Der Meisterdieb von Dublin (1998),der meisterdieb von dublin,http://www.imdb.com/title/tt0120706/,7.3,5880.0,7440.0,1998.0,video.movie,15,8,7,29,49,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
462,12261,titles04/index.html.6426,tt0168122,Die Silicon Valley Story (TV Movie 1999),die silicon valley story tv movie,http://www.imdb.com/title/tt0168122/,7.2,16834.0,5700.0,1999.0,video.movie,1,3,15,62,89,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
463,12266,titles04/index.html.6432,tt0168786,Antwone Fisher (2002),antwone fisher,http://www.imdb.com/title/tt0168786/,7.3,22475.0,7200.0,2002.0,video.movie,18,19,83,124,154,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
464,12330,titles04/index.html.6523,tt0180073,Quills - Macht der Besessenheit (2000),quills macht der besessenheit,http://www.imdb.com/title/tt0180073/,7.4,39696.0,7440.0,2000.0,video.movie,19,34,37,86,307,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
465,12630,titles04/index.html.6975,tt0240879,Sardar (1993),sardar,http://www.imdb.com/title/tt0240879/,7.9,328.0,10500.0,1993.0,video.movie,0,0,0,0,7,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
466,12720,titles04/index.html.7140,tt0253839,Napoléon (TV Mini-Series 2002),napol on tv mini series,http://www.imdb.com/title/tt0253839/,7.3,2848.0,22800.0,2002.0,video.tv,3,9,5,9,39,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
467,12852,titles04/index.html.7352,tt0274309,24 Hour Party People (2002),hour party people,http://www.imdb.com/title/tt0274309/,7.4,22926.0,7020.0,2002.0,video.movie,1,12,34,11,124,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
468,12990,titles04/index.html.7567,tt0291032,Balzac und die kleine chinesische Schneiderin (2002),balzac und die kleine chinesische schneiderin,http://www.imdb.com/title/tt0291032/,7.2,3482.0,6600.0,2002.0,video.movie,1,7,3,0,46,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
469,13073,titles04/index.html.7699,tt0305206,American Splendor (2003),american splendor,http://www.imdb.com/title/tt0305206/,7.5,38060.0,6060.0,2003.0,video.movie,33,35,49,405,223,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
470,13315,titles04/index.html.8137,tt0349747,The Lost Prince (TV Movie 2003),the lost prince tv movie,http://www.imdb.com/title/tt0349747/,7.9,1337.0,10800.0,2003.0,video.movie,8,13,6,22,25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
471,13346,titles04/index.html.8198,tt0358273,Walk the Line (2005),walk the line,http://www.imdb.com/title/tt0358273/,7.9,160209.0,8160.0,2005.0,video.movie,36,30,389,1608,794,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sad
472,13391,titles04/index.html.8278,tt0364800,Charles II: The Power & the Passion (TV Mini-Series 2003),charles ii the power the passion tv mini series,http://www.imdb.com/title/tt0364800/,7.5,1099.0,14100.0,2003.0,video.tv,4,9,2,55,17,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
473,13437,titles04/index.html.8357,tt0369084,Byron (TV Movie 2003),byron tv movie,http://www.imdb.com/title/tt0369084/,7.1,553.0,8820.0,2003.0,video.movie,1,1,4,11,9,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
474,13534,titles04/index.html.8532,tt0382737,Henry VIII (TV Movie 2003),henry viii tv movie,http://www.imdb.com/title/tt0382737/,7.3,1589.0,11580.0,2003.0,video.movie,1,1,4,2,41,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
475,13569,titles04/index.html.8594,tt0386792,Ein Werk Gottes (TV Movie 2004),ein werk gottes tv movie,http://www.imdb.com/title/tt0386792/,8.3,8200.0,6600.0,2004.0,video.movie,15,20,2,46,96,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
476,13719,titles04/index.html.8887,tt0416508,Geliebte Jane (2007),geliebte jane,http://www.imdb.com/title/tt0416508/,7.1,35559.0,7200.0,2007.0,video.movie,2,6,19,173,142,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,sad
477,13912,titles04/index.html.9194,tt0443680,Die Ermordung des Jesse James durch den Feigling Robert Ford (2007),die ermordung des jesse james durch den feigling robert ford,http://www.imdb.com/title/tt0443680/,7.6,115304.0,9600.0,2007.0,video.movie,23,29,92,1000,390,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
478,14026,titles04/index.html.9421,tt0465326,Elizabeth I (TV Mini-Series 2005),elizabeth i tv mini series,http://www.imdb.com/title/tt0465326/,8.1,4566.0,13380.0,2005.0,video.tv,20,15,3,457,59,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
479,14059,titles04/index.html.9482,tt0472027,John Adams - Freiheit für Amerika (TV Mini-Series 2008),john adams freiheit f r amerika tv mini series,http://www.imdb.com/title/tt0472027/,8.7,14494.0,30060.0,2008.0,video.tv,34,25,25,364,86,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sad
480,115,titles01/tt0091763,tt0091763,Platoon (1986),platoon,http://www.imdb.com/title/tt0091763/,8.2,217699.0,7200.0,1986.0,video.movie,22,10,47,467,476,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
481,141,titles01/tt0112573,tt0112573,Braveheart (1995),braveheart,http://www.imdb.com/title/tt0112573/,8.4,523797.0,10620.0,1995.0,video.movie,19,20,89,975,1008,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
482,144,titles01/tt0113277,tt0113277,Heat (1995),heat,http://www.imdb.com/title/tt0113277/,8.3,324264.0,10200.0,1995.0,video.movie,0,0,64,1030,841,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
483,163,titles01/tt0120815,tt0120815,Der Soldat James Ryan (1998),der soldat james ryan,http://www.imdb.com/title/tt0120815/,8.6,600405.0,10140.0,1998.0,video.movie,58,56,129,1841,2191,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
484,172,titles01/tt0172495,tt0172495,Gladiator (2000),gladiator,http://www.imdb.com/title/tt0172495/,8.5,661296.0,9300.0,2000.0,video.movie,51,80,197,2447,2277,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
485,194,titles01/tt0372784,tt0372784,Batman Begins (2005),batman begins,http://www.imdb.com/title/tt0372784/,8.3,659591.0,8400.0,2005.0,video.movie,9,44,202,6136,2607,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
486,207,titles01/tt0468569,tt0468569,The Dark Knight (2008),the dark knight,http://www.imdb.com/title/tt0468569/,9.0,1148515.0,9120.0,2008.0,video.movie,94,69,107,17229,3930,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
487,227,titles01/tt1220719,tt1220719,Ip Man (2008),ip man,http://www.imdb.com/title/tt1220719/,8.1,101486.0,6360.0,2008.0,video.movie,12,10,13,406,129,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
488,238,titles01/tt1555149,tt1555149,Tropa de Elite 2 - O Inimigo Agora É Outro (2010),tropa de elite o inimigo agora outro,http://www.imdb.com/title/tt1555149/,8.1,46844.0,6900.0,2010.0,video.movie,23,11,7,111,59,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
489,243,titles01/tt1979320,tt1979320,Rush - Alles für den Sieg (2013),rush alles f r den sieg,http://www.imdb.com/title/tt1979320/,8.3,142959.0,7380.0,2013.0,video.movie,4,33,51,1573,352,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
490,297,titles02/index.html.1105,tt0472043,Apocalypto (2006),apocalypto,http://www.imdb.com/title/tt0472043/,7.8,193604.0,8340.0,2006.0,video.movie,7,14,29,404,1022,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
491,362,titles02/index.html.1249,tt0311113,Master & Commander - Bis ans Ende der Welt (2003),master commander bis ans ende der welt,http://www.imdb.com/title/tt0311113/,7.4,140094.0,8280.0,2003.0,video.movie,22,57,106,312,671,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
492,416,titles02/index.html.1443,tt0245844,Monte Cristo (2002),monte cristo,http://www.imdb.com/title/tt0245844/,7.7,85719.0,7860.0,2002.0,video.movie,0,0,31,247,528,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
493,424,titles02/index.html.1450,tt0108358,Tombstone (1993),tombstone,http://www.imdb.com/title/tt0108358/,7.9,75804.0,7800.0,1993.0,video.movie,0,0,50,294,423,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
494,509,titles02/index.html.1691,tt0092263,City Wolf (1986),city wolf,http://www.imdb.com/title/tt0092263/,7.6,13265.0,5700.0,1986.0,video.movie,4,12,17,77,84,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
495,512,titles02/index.html.1694,tt0108188,Sonatine (1993),sonatine,http://www.imdb.com/title/tt0108188/,7.6,10791.0,5640.0,1993.0,video.movie,4,1,7,42,76,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
496,516,titles02/index.html.1700,tt0104684,Lat sau san taam (1992),lat sau san taam,http://www.imdb.com/title/tt0104684/,8.0,32570.0,7680.0,1992.0,video.movie,2,3,20,201,250,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
497,518,titles02/index.html.1702,tt0328107,Mann unter Feuer (2004),mann unter feuer,http://www.imdb.com/title/tt0328107/,7.8,205401.0,8760.0,2004.0,video.movie,1,6,47,530,664,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,angry
498,551,titles02/index.html.1837,tt1034303,Unbeugsam (2008),unbeugsam,http://www.imdb.com/title/tt1034303/,7.2,92625.0,8220.0,2008.0,video.movie,2,2,47,615,214,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
499,554,titles02/index.html.1841,tt0325710,Last Samurai (2003),last samurai,http://www.imdb.com/title/tt0325710/,7.7,241462.0,9240.0,2003.0,video.movie,18,39,144,854,908,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
500,675,titles02/index.html.2308,tt1390600,Chuck Chuck Versus the Colonel (TV Episode 2009),chuck chuck versus the colonel tv episode,http://www.imdb.com/title/tt1390600/,9.1,779.0,2580.0,2009.0,video.episode,0,0,0,0,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
501,813,titles02/index.html.2765,tt1318514,Planet der Affen: Prevolution (2011),planet der affen prevolution,http://www.imdb.com/title/tt1318514/,7.6,272843.0,6300.0,2011.0,video.movie,12,24,40,4951,594,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,angry
502,858,titles02/index.html.2853,tt0417397,Die neunte Kompanie (2005),die neunte kompanie,http://www.imdb.com/title/tt0417397/,7.2,13766.0,8340.0,2005.0,video.movie,8,12,11,7,63,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
503,859,titles02/index.html.2854,tt1876277,Into the White (2012),into the white,http://www.imdb.com/title/tt1876277/,7.1,10324.0,6000.0,2012.0,video.movie,0,0,2,115,26,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
504,870,titles02/index.html.2880,tt0299977,Hero (2002),hero,http://www.imdb.com/title/tt0299977/,8.0,128177.0,5940.0,2002.0,video.movie,28,20,48,172,827,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
505,973,titles02/index.html.3246,tt0386064,Brotherhood (2004),brotherhood,http://www.imdb.com/title/tt0386064/,8.2,27263.0,8400.0,2004.0,video.movie,9,1,10,12,213,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
506,985,titles02/index.html.3304,tt0187393,Der Patriot (2000),der patriot,http://www.imdb.com/title/tt0187393/,7.1,162795.0,9900.0,2000.0,video.movie,8,17,228,259,1129,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,angry
507,1004,titles02/index.html.336,tt0512869,Angel - Jäger der Finsternis Life of the Party (TV Episode 2003),angel j ger der finsternis life of the party tv episode,http://www.imdb.com/title/tt0512869/,8.2,458.0,2580.0,2003.0,video.episode,0,0,2,0,5,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
508,1150,titles02/index.html.3859,tt2639552,Justified Decoy (TV Episode 2013),justified decoy tv episode,http://www.imdb.com/title/tt2639552/,8.9,392.0,3600.0,2013.0,video.episode,0,0,13,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
509,1184,titles02/index.html.4036,tt1029235,Max Manus (2008),max manus,http://www.imdb.com/title/tt1029235/,7.4,17505.0,7080.0,2008.0,video.movie,7,4,12,73,37,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,angry
